SPTq,Tq,Tt,SPTs,Ts,Sr,Sa
70.0,72.68960842074982,40.01417241861356,40.0,37.942764398887014,0.0,0.0
70.0,72.20543971615038,40.01465244532099,40.0,37.9399479561028,0.0,0.0
70.0,71.73162248349122,40.01491629123222,40.0,37.9371486200846,0.0,0.0
70.0,71.26576318965724,40.01500427577648,40.0,37.934367777338224,0.0,0.0
70.0,70.80596824928105,40.01494861622674,40.0,37.93160687145525,0.0,0.0
70.0,70.35073293151993,40.01477525314102,40.0,37.92886739919144,0.0,0.0
70.0,69.89885840093362,40.01450519825387,40.0,37.92615090588717,0.0,0.0
70.0,69.44938873190212,40.01415554755898,40.0,37.923458980245286,0.0,0.0
70.0,69.0015623747785,40.013740255102356,40.0,37.920793248490476,0.0,0.0
70.0,68.55477426603531,40.0132707326195,40.0,37.9181553679433,0.0,1.0
70.0,70.59571740047221,40.013076781472705,40.0,37.91554702005054,0.0,1.0
70.0,72.61425863700406,40.013434591210014,40.0,37.91296990292162,0.0,0.0
70.0,72.12912038987042,40.0139196508397,40.0,37.910425723428595,0.0,0.0
70.0,71.65438243094131,40.01418780324013,40.0,37.907916188934,0.0,0.0
70.0,71.18764344928913,40.014279476065454,40.0,37.90544299871704,0.0,0.0
70.0,70.72700357641253,40.01422697380567,40.0,37.903007835173646,0.0,0.0
70.0,70.27095295947035,40.014056308230984,40.0,37.90061235487023,0.0,0.0
70.0,69.81828855706925,40.01378854985384,40.0,37.89825817953386,0.0,0.0
70.0,69.36805097044197,40.01344084360389,40.0,37.89594688706356,0.0,0.0
70.0,68.91947577029316,40.01302718453597,40.0,37.89368000264819,0.0,1.0
70.0,70.95919680382212,40.01287775818744,40.0,37.89145899007587,0.0,1.0
70.0,72.97708284699338,40.01326765029523,40.0,37.889285243318234,0.0,0.0
70.0,72.49169714588027,40.01377512685828,40.0,37.88716007847028,0.0,0.0
70.0,72.01693402922335,40.014059814294626,40.0,37.88508472612237,0.0,0.0
70.0,71.55031460302156,40.01416367324967,40.0,37.88306032423648,0.0,0.0
70.0,71.08988230839356,40.014120163382145,40.0,37.881087911592765,0.0,0.0
70.0,70.63408580314966,40.01395617516828,40.0,37.87916842186601,0.0,0.0
70.0,70.18169177453312,40.0136934520405,40.0,37.877302678384325,0.0,0.0
70.0,69.73171892491808,40.01334965645434,40.0,37.875491389614396,0.0,0.0
70.0,69.28338722754572,40.01293918226927,40.0,37.8737351454095,0.0,0.0
70.0,68.8360783964188,40.01247378301207,40.0,37.872034414047654,0.0,1.0
70.0,70.87654308454398,40.01228190264167,40.0,37.87038954007861,0.0,1.0
70.0,72.89470575670313,40.012638206982615,40.0,37.86880074298943,0.0,0.0
70.0,72.4092062010871,40.013119906732676,40.0,37.867268116689644,0.0,0.0
70.0,71.93404507888903,40.01338471108443,40.0,37.86579162980842,0.0,0.0
70.0,71.46681439993812,40.0134733644819,40.0,37.86437112678785,0.0,0.0
70.0,71.00561224083377,40.013418380318434,40.0,37.86300632974874,0.0,0.0
70.0,70.54892978573993,40.013245902328116,40.0,37.86169684109784,0.0,0.0
70.0,70.09556706813781,40.01297707775931,40.0,37.86044214683885,0.0,0.0
70.0,69.64456906442648,40.01262908861903,40.0,37.85924162054355,0.0,0.0
70.0,69.19517649817038,40.01221593874743,40.0,37.85809452793393,0.0,0.0
70.0,68.74678746975982,40.01174906330544,40.0,37.85700003202184,0.0,1.0
70.0,70.78610829141992,40.011558094180025,40.0,37.85595719874892,0.0,1.0
70.0,72.80302791679848,40.01191878125065,40.0,37.85496500306667,0.0,0.0
70.0,72.31627824062096,40.012406294213996,40.0,37.854022335394326,0.0,0.0
70.0,71.83993104294781,40.01267661294465,40.0,37.853128008391145,0.0,0.0
70.0,71.37157455242945,40.01277047084893,40.0,37.852280763978946,0.0,0.0
70.0,70.90930326537668,40.012720373820386,40.0,37.8514792805513,0.0,0.0
70.0,70.45160496676851,40.01255246128909,40.0,37.85072218030645,0.0,0.0
70.0,69.99727645510322,40.01228787907475,40.0,37.85000803664276,0.0,0.0
70.0,69.5453596235806,40.011943810294646,40.0,37.849335381557914,0.0,0.0
70.0,69.09509225621639,40.01153426208107,40.0,37.848702712995376,0.0,0.0
70.0,68.64586965275983,40.011070674699994,40.0,37.84810850208542,0.0,1.0
70.0,70.68434292295652,40.01088401280738,40.0,37.84755120023118,0.0,1.0
70.0,72.70035801537962,40.011251189545845,40.0,37.8470292459945,0.0,0.0
70.0,72.21271940796257,40.011745732698,40.0,37.846541071740276,0.0,0.0
70.0,71.7355539339837,40.012022241058865,40.0,37.846085110002775,0.0,0.0
70.0,71.26644112594899,40.01212153451697,40.0,37.84565979954153,0.0,0.0
70.0,70.80346801816331,40.01207619319106,40.0,37.845263591059485,0.0,0.0
70.0,70.34511593600213,40.01191242118148,40.0,37.844894952560296,0.0,0.0
70.0,69.89017604709451,40.011651421314504,40.0,37.84455237432646,0.0,0.0
70.0,69.43768531046176,40.011310427383194,40.0,37.844234373504385,0.0,0.0
70.0,68.98687717050633,40.010903491815625,40.0,37.84393949828674,0.0,1.0
70.0,71.02434086328765,40.01076199093964,40.0,37.84366633168668,0.0,0.0
70.0,70.55275127476187,40.01084118636277,40.0,37.84341349490222,0.0,0.0
70.0,70.08716360540741,40.01078237797473,40.0,37.84317965027292,0.0,0.0
70.0,69.62614143652009,40.010610010678356,40.0,37.84296350383415,0.0,0.0
70.0,69.16853650867726,40.01034392092067,40.0,37.84276380747748,0.0,0.0
70.0,68.71343000252871,40.0100002758724,40.0,37.84257936072837,0.0,1.0
70.0,70.74710112918345,40.00991678040572,40.0,37.842409012154725,0.0,1.0
70.0,72.75919164788654,40.010373628914955,40.0,37.84225166042214,0.0,0.0
70.0,72.26852770063672,40.01094231944794,40.0,37.842106255013405,0.0,0.0
70.0,71.78913671008961,40.011278273289356,40.0,37.84197179663113,0.0,0.0
70.0,71.31841845669115,40.011425289924716,40.0,37.84184733730394,0.0,0.0
70.0,70.85432116303356,40.011418255124,40.0,37.84173198021718,0.0,0.0
70.0,70.3952177355613,40.01128518337265,40.0,37.84162487928986,0.0,0.0
70.0,69.9398138971083,40.01104871659829,40.0,37.84152523851998,0.0,0.0
70.0,69.48707880887365,40.01072724427746,40.0,37.841432311120414,0.0,0.0
70.0,69.03619186356137,40.01033575464436,40.0,37.84134539846738,0.0,0.0
69.8,69.03619186356137,40.01033575464436,40.0,37.84134539846738,0.0,0.0
69.8,68.58650132041492,40.00988643637434,40.0,37.845027159156125,0.0,1.0
69.8,70.6247773519348,40.00947828354695,40.0,37.8487177396603,0.0,1.0
69.8,72.63843973738197,40.00944310198373,40.0,37.852415951272995,0.0,0.0
69.8,72.14437344761595,40.0094008926349,40.0,37.85612072288111,0.0,0.0
69.8,71.65552055826122,40.00903820614112,40.0,37.85983109471163,0.0,0.0
69.8,71.16855073657153,40.00842368758178,40.0,37.863546211816036,0.0,0.0
69.8,70.6809359102658,40.007612236655504,40.0,37.867265317391805,0.0,0.0
69.8,70.19077240183185,40.00664790992313,40.0,37.87098774603071,0.0,0.0
69.8,69.6966482884689,40.00556607375552,40.0,37.87471291697409,0.0,0.0
69.8,69.19754191369512,40.00439504927806,40.0,37.87844032744566,0.0,0.0
69.8,68.69274250394422,40.00315740204168,40.0,37.88216954612305,0.0,1.0
69.8,70.66714044812869,40.00223762227674,40.0,37.885900206800166,0.0,1.0
69.8,72.6088931392659,40.00196869850081,40.0,37.88963200228368,0.0,0.0
69.8,72.03972200975888,40.0018682842167,40.0,37.89336467855883,0.0,0.0
69.8,71.47645080919281,40.00153465957343,40.0,37.89709802925186,0.0,0.0
69.8,70.91655075042398,40.00101726232841,40.0,37.900831890409684,0.0,0.0
69.8,70.35810957116293,40.00035489579748,40.0,37.904566135610665,0.0,0.0
69.8,69.79968936836406,39.999578118845356,40.0,37.90830067141486,0.0,0.0
69.8,69.2402203284228,39.998711022427344,40.0,37.91203543315692,0.0,0.0
69.8,68.67891989333802,39.997772576159186,40.0,37.91577038108048,0.0,1.0
69.8,70.59906383752185,39.99718250725744,40.0,37.919505496808796,0.0,1.0
69.8,72.48794247917424,39.99729408826607,40.0,37.92324078014353,0.0,0.0
69.8,71.86968505907888,39.99756520173752,40.0,37.92697624618043,0.0,0.0
69.8,71.26236749716728,39.997557511332964,40.0,37.93071192272864,0.0,0.0
69.8,70.662776887161,39.9973291037344,40.0,37.93444784801853,0.0,0.0
69.8,70.06846575139829,39.99692500711525,40.0,37.938184068681444,0.0,0.0
69.8,69.47756629149565,39.99638036051904,40.0,37.941920637983735,0.0,0.0
69.8,68.88865476904726,39.99572270712153,40.0,37.945657614296614,0.0,0.0
69.8,68.30065065800342,39.99497368662332,40.0,37.94939505978285,0.0,1.0
69.8,70.19573005096564,39.99457625984137,40.0,37.95313303928113,0.0,1.0
69.8,72.06052550241516,39.99489839076397,40.0,37.95687161936862,0.0,0.0
69.8,71.42031810720894,39.99536897381335,40.0,37.96061086758266,0.0,0.0
69.8,70.79377325178507,39.99553182570153,40.0,37.96435085178248,0.0,0.0
69.8,70.17726706319588,39.99545051225227,40.0,37.96809163963252,0.0,0.0
69.8,69.56803084925114,39.995174094328455,40.0,37.9718332981895,0.0,0.0
69.8,68.96393984774232,39.99474074545463,40.0,37.97557589357596,0.0,0.0
69.8,68.36336037120714,39.99418034225542,40.0,37.97931949072411,0.0,1.0
69.8,70.2477497956608,39.99394917043387,40.0,37.983064153174844,0.0,1.0
69.8,72.10335042564931,39.99442179358323,40.0,37.98680994291781,0.0,0.0
69.8,71.45562299347688,39.99502035030902,40.0,37.990556920259955,0.0,0.0
69.8,70.8231511055016,39.99528779054839,40.0,37.994305143711266,0.0,0.0
69.8,70.20198678621728,39.995292800399184,40.0,37.99805466987807,0.0,0.0
69.8,69.5891155882805,39.99508824060439,40.0,38.001805553355815,0.0,0.0
69.8,68.98222301434949,39.99471515789628,40.0,38.00555784661489,0.0,0.0
69.8,68.37952655689746,39.994205637929575,40.0,38.0093115998749,0.0,1.0
69.8,70.26232680509966,39.99401857118915,40.0,38.01306686096424,0.0,1.0
69.8,72.11678506394661,39.994529555714074,40.0,38.01682367516365,0.0,0.0
69.8,71.46835123691872,39.99516032082701,40.0,38.02058208503369,0.0,0.0
69.8,70.83554921050393,39.995454577021825,40.0,38.02434213022756,0.0,0.0
69.8,70.21435636558176,39.995482147780365,40.0,38.02810384729186,0.0,0.0
69.8,69.60170101875046,39.99529674512078,40.0,38.0318672694584,0.0,0.0
69.8,68.99522391233137,39.994940066725114,40.0,38.03563242643123,0.0,0.0
69.8,68.39310693291685,39.99444470564911,40.0,38.039399344172644,0.0,1.0
69.8,70.2766480495933,39.994269224855486,40.0,38.043168044692194,0.0,1.0
69.8,72.13201353057947,39.99478870602338,40.0,38.04693854584145,0.0,0.0
69.8,71.48459291642978,39.99542612498759,40.0,38.050710861116386,0.0,0.0
69.8,70.85285586352843,39.99572639201935,40.0,38.05448499946715,0.0,0.0
69.8,70.23277108075997,39.995759425343294,40.0,38.0582609651124,0.0,0.0
69.8,69.62125953715562,39.9955790172568,40.0,38.06203875735231,0.0,0.0
69.8,69.0159556388312,39.995226935411914,40.0,38.06581837037019,0.0,0.0
69.8,68.41503574225769,39.9947358350434,40.0,38.069599793008265,0.0,1.0
69.8,70.29983688720884,39.99456316745925,40.0,38.073383008497494,0.0,1.0
69.8,72.15655450219836,39.995083061060186,40.0,38.0771679941155,0.0,0.0
69.8,71.51050506860527,39.99572015733014,40.0,38.080954720739996,0.0,0.0
69.8,70.88010473366765,39.99602069484107,40.0,38.08474315225823,0.0,0.0
69.8,70.26133022888638,39.996054434210755,40.0,38.088533244785594,0.0,0.0
69.8,69.65110800907685,39.995875058745526,40.0,38.09232494563978,0.0,0.0
69.8,69.04707619841692,39.99552426113711,40.0,38.09611819200972,0.0,0.0
69.8,68.44741363059606,39.99503464576553,40.0,38.09991290925315,0.0,1.0
69.8,70.3335077988866,39.99486234783216,40.0,38.10370900875158,0.0,1.0
69.8,72.1915907605022,39.9953804092309,40.0,38.107506385248726,0.0,0.0
69.8,71.54690374922838,39.99601521205305,40.0,38.11130491359768,0.0,0.0
69.8,70.91780943296905,39.996314355142985,40.0,38.115104444844214,0.0,0.0
69.8,70.300296176989,39.996347396976674,40.0,38.11890480157873,0.0,0.0
69.8,69.69129890213047,39.99616787547054,40.0,38.1227057724982,0.0,0.0
69.8,69.08846194587103,39.99581737798746,40.0,38.12650710613235,0.0,0.0
69.8,68.4899687311545,39.99532843231301,40.0,38.13030850370498,0.0,1.0
69.8,70.37726015918825,39.995155814124416,40.0,38.13410961112249,0.0,1.0
69.8,72.23660763831879,39.99567143255478,40.0,38.13791001010643,0.0,0.0
69.8,71.59317812718236,39.99630338561908,40.0,38.141709208515664,0.0,0.0
69.8,70.96528094684103,39.99660063133182,40.0,38.14550662993514,0.0,0.0
69.8,70.34891618882129,39.99663253585022,40.0,38.14930160264233,0.0,0.0
69.8,69.74102754715385,39.99645249550092,40.0,38.15309334809732,0.0,0.0
69.8,69.13926599768496,39.99610199226475,40.0,38.15688096913812,0.0,0.0
69.8,68.54182003381074,39.99561347486191,40.0,38.160663438096755,0.0,1.0
69.8,70.43018444093876,39.99544036273875,40.0,38.16443958508343,0.0,1.0
69.8,72.29067121374248,39.99595341349944,40.0,38.16820808671399,0.0,0.0
69.8,71.64837494047447,39.99658238827507,40.0,38.17196745557829,0.0,0.0
69.8,71.02155187633728,39.9968775913747,40.0,38.17571603076316,0.0,0.0
69.8,70.40621300157673,39.99690821965625,40.0,38.179451969751945,0.0,0.0
69.8,69.79931036292867,39.99672754167588,40.0,38.18317324202224,0.0,0.0
69.8,69.19850141913862,39.996376941757035,40.0,38.18687762465403,0.0,0.0
69.8,68.60197974426654,39.995888793241775,40.0,38.190562700240896,0.0,1.0
69.8,70.49129371337527,39.99571517639711,40.0,38.1942258573685,0.0,1.0
69.8,72.35279659695672,39.99622568858932,40.0,38.19786429388605,0.0,0.0
69.8,71.71151271636859,39.99685169562696,40.0,38.2014750231497,0.0,0.0
69.8,71.08564562712905,39.99714483134851,40.0,38.20505488336238,0.0,0.0
69.8,70.47121616237786,39.99717414811937,40.0,38.20860055007376,0.0,0.0
69.8,69.86518412595116,39.9969928021921,40.0,38.212108551838384,0.0,0.0
69.8,69.26521314882956,39.996642089476936,40.0,38.21557528896165,0.0,0.0
69.8,68.66950175816336,39.99615431302401,40.0,38.21899705519378,0.0,1.0
69.8,70.55965138271209,39.99598023451089,40.0,38.222370062163115,0.0,1.0
69.8,72.42205701294554,39.99648828676716,40.0,38.22569046627497,0.0,0.0
69.8,71.78167474949885,39.9971113836928,40.0,38.228954397741134,0.0,0.0
69.8,71.15665584849671,39.99740247112448,40.0,38.23215799135137,0.0,0.0
69.8,70.5430299780346,39.997430480308594,40.0,38.23529741855244,0.0,0.0
69.8,69.93776409382922,39.99724846992529,40.0,38.238368920363996,0.0,0.0
69.8,69.33852766253659,39.996897656435564,40.0,38.24136884063503,0.0,0.0
69.8,68.7435240018903,39.99641027769881,40.0,38.24429365913038,0.0,1.0
69.8,70.63440699607219,39.99623579752657,40.0,38.24714002393369,0.0,1.0
69.8,72.49761366425037,39.996741482233894,40.0,38.24990478266242,0.0,0.0
69.8,71.85803378709596,39.997361741528735,40.0,38.25258501201014,0.0,0.0
69.8,71.23376672682431,39.99765081621199,40.0,38.255178045162054,0.0,0.0
69.8,70.62085005003102,39.99767753751589,40.0,38.2576814966697,0.0,0.0
69.8,70.01625730018063,39.99749487990063,40.0,38.2600932844191,0.0,0.0
69.8,69.41766345835308,39.99714398855552,40.0,38.26241164838226,0.0,0.0
69.8,68.823276469459,39.996657040858615,40.0,38.264635165902206,0.0,0.0
69.8,68.23171382649281,39.9960593219489,40.0,38.266762763326646,0.0,1.0
69.8,70.12481800538377,39.9957981747293,40.0,38.26879372387178,0.0,1.0
69.8,71.98906418097198,39.996242278849216,40.0,38.27072769166467,0.0,0.0
69.8,71.34968238775588,39.9968200913162,40.0,38.272564671978586,0.0,0.0
69.8,70.72516057139806,39.99707794386922,40.0,38.27430502773902,0.0,0.0
69.8,70.111701967972,39.99708139872361,40.0,38.2759494724371,0.0,0.0
69.8,69.50639706563116,39.99688105830982,40.0,38.27749905964163,0.0,0.0
69.8,68.90700372838256,39.99651632460473,40.0,38.27895516934888,0.0,0.0
69.8,68.31178856358588,39.996018081353085,40.0,38.280319491450754,0.0,1.0
69.8,70.20227469677774,39.99583910263466,40.0,38.281594006635785,0.0,1.0
69.8,72.064768801793,39.996350354486644,40.0,38.282780965064106,0.0,0.0
69.8,71.42440830683174,39.99698103048668,40.0,38.2838828631759,0.0,0.0
69.8,70.79951407449823,39.997280151676726,40.0,38.284902419004034,0.0,0.0
69.8,70.18613554947417,39.997315912616884,40.0,38.28584254636531,0.0,0.0
69.8,69.58124791895898,39.99714089361497,40.0,38.2867063283013,0.0,0.0
69.8,68.98252143069314,39.996796008711094,40.0,38.28749699013025,0.0,0.0
69.8,68.38815541704336,39.9963133143913,40.0,38.28821787245609,0.0,1.0
69.8,70.2796795301421,39.996145012627345,40.0,38.2888724044601,0.0,1.0
69.8,72.1434156643442,39.996661234800165,40.0,38.28946407777644,0.0,0.0
69.8,71.50438402201277,39.99729363399237,40.0,38.289996421224366,0.0,0.0
69.8,70.88080610588639,39.9975935012114,40.0,38.29047297663989,0.0,0.0
69.8,70.26871861161054,39.997629341676536,40.0,38.29089727601678,0.0,0.0
69.8,69.66508802341014,39.99745397113173,40.0,38.291272820133884,0.0,0.0
69.8,69.0675787658784,39.99710848449193,40.0,38.29160305881195,0.0,0.0
69.8,68.47438644179226,39.996625078471965,40.0,38.291891372909824,0.0,1.0
69.8,70.36710504893816,39.99645438043895,40.0,38.29214105813777,0.0,1.0
69.8,72.23210587621892,39.99696515783023,40.0,38.29235531073479,0.0,0.0
69.8,71.59431181674893,39.997591274117006,40.0,38.29253721502779,0.0,0.0
69.8,70.97187237819806,39.997885834396925,40.0,38.292689732864034,0.0,0.0
69.8,70.36083540362391,39.997917244000675,40.0,38.29281569488388,0.0,0.0
69.8,69.75817684833558,39.997738237589786,40.0,38.29291779357965,0.0,0.0
69.8,69.16156929306702,39.997389842746195,40.0,38.29299857806754,0.0,0.0
69.8,68.56921544435943,39.996904199165456,40.0,38.29306045048396,0.0,1.0
69.8,70.46277517451277,39.99673037885268,40.0,38.293105663904576,0.0,1.0
69.8,72.3286712620371,39.997235788464785,40.0,38.293136321674375,0.0,0.0
69.8,71.69174720253507,39.99785609840498,40.0,38.2931543780293,0.0,0.0
69.8,71.07009228033645,39.99814594198513,40.0,38.293161639885334,0.0,0.0
69.8,70.45976539585979,39.998173614074666,40.0,38.293159769668044,0.0,0.0
69.8,69.85775202503946,39.99799175349039,40.0,38.29315028905512,0.0,0.0
69.8,69.26173299099582,39.99764130404426,40.0,38.293134583505854,0.0,0.0
69.8,68.66991816646075,39.997154331863534,40.0,38.29311390745449,0.0,1.0
69.8,70.56402710516417,39.996978496141615,40.0,38.2930893900489,0.0,1.0
69.8,72.430531347365,39.997479912132874,40.0,38.29306204132162,0.0,0.0
69.8,71.79420600586568,39.99809578329773,40.0,38.29303275868705,0.0,0.0
69.8,71.17308552672628,39.99838211364372,40.0,38.293002333665825,0.0,0.0
69.8,70.56323672064775,39.998407133135046,40.0,38.29297145874562,0.0,0.0
69.8,69.96165229353389,39.99822341465399,40.0,38.29294073429555,0.0,0.0
69.8,69.36601959595961,39.99787183785625,40.0,38.29291067546022,0.0,0.0
69.8,68.7745543429531,39.99738440812132,40.0,38.29288171896777,0.0,1.0
69.8,70.66903088471618,39.997207478132054,40.0,38.292854229794656,0.0,1.0
69.8,72.53596721806171,39.99770592391846,40.0,38.29282850763837,0.0,0.0
69.8,71.90007622192356,39.99831832366618,40.0,38.29280479315677,0.0,0.0
69.8,71.27934011029595,39.99860196837751,40.0,38.29278327394062,0.0,0.0
69.8,70.66983119607875,39.998625060096266,40.0,38.292764090192534,0.0,0.0
69.8,70.0685476590837,39.99844013095681,40.0,38.29274734009224,0.0,0.0
69.8,69.47318206571354,39.99808801374695,40.0,38.29273308483397,0.0,0.0
69.8,68.88195496874447,39.99760066505303,40.0,38.29272135332705,0.0,0.0
69.8,68.29349292298774,39.997003214552336,40.0,38.2927121465557,0.0,1.0
69.8,70.18975777156132,39.99673994100023,40.0,38.29270544159797,0.0,1.0
69.8,72.05730898240948,39.99717706377036,40.0,38.29270119530773,0.0,0.0
69.8,71.42120292568474,39.997747087505815,40.0,38.29269934766647,0.0,0.0
69.8,70.79980767302112,39.99799942703266,40.0,38.29269982481422,0.0,0.0
69.8,70.18935677284416,39.997999123399396,40.0,38.292702541771185,0.0,0.0
69.8,69.58696282153613,39.99779640459346,40.0,38.29270740486325,0.0,0.0
69.8,68.99039996784157,39.99743040148841,40.0,38.29271431386573,0.0,0.0
69.8,68.39794691294216,39.996931800642734,40.0,38.29272316388073,0.0,1.0
69.8,70.29124812859212,39.99675030677008,40.0,38.292733846964204,0.0,1.0
69.8,72.15669819803921,39.99725437083344,40.0,38.292746253519034,0.0,0.0
69.8,71.51926724597863,39.99787706691428,40.0,38.29276027347081,0.0,0.0
69.8,70.89715802569326,39.99817044142699,40.0,38.29277579724297,0.0,0.0
69.8,70.28644823622668,39.99820222296413,40.0,38.29279271654792,0.0,0.0
69.8,69.68413410084277,39.99802465087751,40.0,38.29281092501074,0.0,0.0
69.8,69.08790171294642,39.99767838705424,40.0,38.292830318641705,0.0,0.0
69.8,68.49596245958946,39.997195300023584,40.0,38.292850796173944,0.0,1.0
69.8,70.38996604619086,39.9970245776038,40.0,38.29287225928207,0.0,1.0
69.8,72.25632374043101,39.99753382069695,40.0,38.2928946126977,0.0,0.0
69.8,71.61989454410032,39.99815839565816,40.0,38.292917764237316,0.0,0.0
69.8,70.99878314323126,39.998452565532844,40.0,38.29294162475787,0.0,0.0
69.8,70.3890515851628,39.998484436670125,40.0,38.29296610805518,0.0,0.0
69.8,69.78768566776473,39.99830652618195,40.0,38.29299113071976,0.0,0.0
69.8,69.19236470852617,39.99795970257509,40.0,38.29301661196449,0.0,0.0
69.8,68.60129591145467,39.99747598921761,40.0,38.293042473437765,0.0,1.0
69.8,70.49619156525725,39.997303060277346,40.0,38.29306863903529,0.0,1.0
